video_folder,transcript_path,drive_file_id,duration_seconds,segments_count,channel_subscribers,interval_label_mean__pain_point,interval_label_mean__why_important,interval_label_mean__problem_consequence,interval_label_mean__promise_result,interval_label_mean__solution_simple,interval_label_mean__solution_fast,interval_label_mean__solution_radical,interval_label_mean__trigger_watch_to_end,interval_label_mean__trigger_urgency,interval_label_mean__quick_tip,abstract_total_count,abstract_intervals_with_feature,abstract_intervals_total,integration_present,integration_confidence,integration_evidence_count_max,integration_suggested_next_step_present,evidence_concreteness_density_mean,evidence_authority_intervals,evidence_analytical_intervals,evidence_water_ratio_mean,linguistic__avg_word_length,linguistic__technical_term_density,linguistic__rare_word_ratio,linguistic__foreign_terms_count,linguistic__avg_sentence_length,linguistic__subordinate_clause_ratio,linguistic__flesch_reading_ease,emotion__positive_emotion_ratio,emotion__negative_emotion_ratio,emotion__energy_density,emotion__personal_pronoun_ratio,emotion__emotional_polarity_ratio,expectation_alignment_score,expectation_mismatch_points_count,target__retention_mean,target__retention_mid,target__retention_tail,target__retention_curve_20__00,target__retention_curve_20__01,target__retention_curve_20__02,target__retention_curve_20__03,target__retention_curve_20__04,target__retention_curve_20__05,target__retention_curve_20__06,target__retention_curve_20__07,target__retention_curve_20__08,target__retention_curve_20__09,target__retention_curve_20__10,target__retention_curve_20__11,target__retention_curve_20__12,target__retention_curve_20__13,target__retention_curve_20__14,target__retention_curve_20__15,target__retention_curve_20__16,target__retention_curve_20__17,target__retention_curve_20__18,target__retention_curve_20__19,target__retention_point__000,target__retention_point__001,target__retention_point__002,target__retention_point__003,target__retention_point__004,target__retention_point__005,target__retention_point__006,target__retention_point__007,target__retention_point__008,target__retention_point__009,target__retention_point__010,target__retention_point__011,target__retention_point__012,target__retention_point__013,target__retention_point__014,target__retention_point__015,target__retention_point__016,target__retention_point__017,target__retention_point__018,target__retention_point__019,target__retention_point__020,target__retention_point__021,target__retention_point__022,target__retention_point__023,target__retention_point__024,target__retention_point__025,target__retention_point__026,target__retention_point__027,target__retention_point__028,target__retention_point__029,target__retention_point__030,target__retention_point__031,target__retention_point__032,target__retention_point__033,target__retention_point__034,target__retention_point__035,target__retention_point__036,target__retention_point__037,target__retention_point__038,target__retention_point__039,target__retention_point__040,target__retention_point__041,target__retention_point__042,target__retention_point__043,target__retention_point__044,target__retention_point__045,target__retention_point__046,target__retention_point__047,target__retention_point__048,target__retention_point__049,target__retention_point__050,target__retention_point__051,target__retention_point__052,target__retention_point__053,target__retention_point__054,target__retention_point__055,target__retention_point__056,target__retention_point__057,target__retention_point__058,target__retention_point__059,target__retention_point__060,target__retention_point__061,target__retention_point__062,target__retention_point__063,target__retention_point__064,target__retention_point__065,target__retention_point__066,target__retention_point__067,target__retention_point__068,target__retention_point__069,target__retention_point__070,target__retention_point__071,target__retention_point__072,target__retention_point__073,target__retention_point__074,target__retention_point__075,target__retention_point__076,target__retention_point__077,target__retention_point__078,target__retention_point__079,target__retention_point__080,target__retention_point__081,target__retention_point__082,target__retention_point__083,target__retention_point__084,target__retention_point__085,target__retention_point__086,target__retention_point__087,target__retention_point__088,target__retention_point__089,target__retention_point__090,target__retention_point__091,target__retention_point__092,target__retention_point__093,target__retention_point__094,target__retention_point__095,target__retention_point__096,target__retention_point__097,target__retention_point__098,target__retention_point__099
kifrPvJigCU,transcripts,15Qcqe5wk02axFTXeSXH9ecIc_m-W3vVS,677.74,83,136000,0.016831683168316833,0.00891089108910891,0.0,0.01386138613861386,0.0039603960396039604,0.0,0.0,0.05346534653465347,0.01881188118811881,0.0,116,66,101,1,0.9,2,1,0.1891089108910891,1,0,0.693069306930693,1.6358968253968253,0.0,0.8533333333333333,1.92,2.3166666666666664,0.1,129.04983333333334,0.1316831683168317,0.012871287128712872,0.18514851485148515,0.050990099009900994,0.08712871287128714,0.1,5,0.7352434210526316,0.730263157894737,0.4125,1.0,0.8380263157894736,0.8135526315789474,0.8325,0.8021052631578948,0.7725,0.7875,0.7811842105263158,0.75,0.7397368421052632,0.730263157894737,0.72,0.705,0.69,0.69,0.675,0.66,0.6525,0.6525,0.4125,1.0,1.0,0.9987373737373737,0.9352272727272728,0.8615909090909091,0.8396212121212121,0.831590909090909,0.8175,0.8181060606060606,0.8243181818181818,0.8167424242424243,0.81,0.8090909090909091,0.8034848484848485,0.8131818181818182,0.8325,0.8288636363636364,0.8074242424242425,0.7963636363636364,0.8025,0.8025,0.8009090909090909,0.795,0.7932575757575757,0.7856818181818181,0.7781060606060606,0.7725,0.7745454545454545,0.7821212121212121,0.7896969696969698,0.7927272727272727,0.7874999999999999,0.7875,0.7875,0.7875000000000001,0.7874999999999999,0.7847727272727272,0.78,0.7771212121212121,0.7695454545454545,0.761969696969697,0.7543939393939394,0.75,0.75,0.75,0.7465909090909091,0.7425,0.738939393939394,0.7386363636363636,0.7425,0.7387121212121213,0.735,0.731060606060606,0.7234848484848484,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.7153787878787878,0.7078030303030303,0.705,0.705,0.7000757575757575,0.6975,0.6924242424242424,0.69,0.69,0.69,0.69,0.69,0.69,0.6843939393939393,0.6825,0.6824999999999999,0.6766666666666667,0.675,0.6690151515151516,0.6675,0.6675,0.6675,0.6612121212121213,0.66,0.6535606060606061,0.6525,0.6525,0.6525000000000001,0.6525,0.6525,0.6525,0.6455303030303031,0.6520454545454545,0.6525,0.6525,0.6525,0.6231060606060607,0.5037121212121212,0.4125
lgeLlSArJXU,transcripts,1cjxUJ7NZ84edo5J0RI1sCNFE-CNJhIaX,1247.98,356,136000,0.08811881188118813,0.09306930693069307,0.025742574257425745,0.08712871287128712,0.05841584158415842,0.0049504950495049506,0.05841584158415842,0.04455445544554455,0.007920792079207921,0.0,157,83,101,1,0.95,3,1,0.25643564356435644,15,0,0.6396039603960395,2.620665039008692,0.0,0.7881250729547943,4.8431372549019605,3.3532679738562092,0.11405228758169934,139.49859477124184,0.13613861386138615,0.06188118811881188,0.23217821782178216,0.04207920792079208,0.12871287128712872,0.0,5,0.7116776315789474,0.7275,0.435,1.0,0.8660526315789473,0.8246052631578947,0.6675,0.825,0.8025,0.7681578947368422,0.7638157894736842,0.7567105263157894,0.7377631578947368,0.7275,0.7117105263157895,0.6738157894736843,0.6675,0.6375,0.615,0.5984210526315789,0.5850000000000001,0.57,0.435,1.0,0.9994444444444445,0.9436363636363636,0.8772727272727272,0.87,0.8692424242424243,0.8545454545454545,0.8469696969696969,0.8406060606060606,0.8461363636363637,0.8309848484848485,0.8158333333333334,0.793409090909091,0.7186363636363636,0.6610606060606061,0.6675,0.6687121212121212,0.6891666666666667,0.7670454545454546,0.8114393939393939,0.8190151515151515,0.825,0.8233333333333333,0.8157575757575758,0.81,0.8081060606060606,0.8025,0.8004545454545454,0.7928787878787878,0.7853030303030304,0.7777272727272727,0.7701515151515151,0.765,0.7625,0.7575,0.7575,0.7602272727272728,0.7621969696969697,0.7575,0.7575,0.760530303030303,0.7618939393939395,0.7543181818181819,0.7532575757575757,0.7541666666666667,0.7431818181818182,0.735,0.738560606060606,0.7388636363636364,0.735,0.735,0.7311363636363637,0.7275,0.7234848484848484,0.7159090909090908,0.7125,0.7082575757575758,0.7093181818181818,0.7168939393939393,0.706590909090909,0.6884090909090909,0.6778787878787879,0.675,0.6702272727272727,0.6723484848484849,0.675,0.675,0.6699242424242424,0.6675,0.6622727272727272,0.6546969696969697,0.6471212121212121,0.6395454545454544,0.6375,0.6318939393939393,0.6243181818181819,0.6167424242424243,0.615,0.615,0.6209848484848485,0.610378787878788,0.6013636363636364,0.6,0.6,0.5936363636363637,0.5925,0.5925,0.585909090909091,0.5850000000000001,0.5850000000000001,0.5850000000000001,0.5850000000000001,0.5780303030303029,0.5704545454545454,0.57,0.5628030303030304,0.5552272727272728,0.555,0.5327272727272727,0.435
LH3DvvXTxzc,transcripts,1NW9ykZaJqYzk7jWim-7C45C--e-qUVOp,970.04,185,136000,0.032673267326732675,0.02772277227722772,0.019801980198019802,0.01386138613861386,0.010891089108910892,0.0,0.0,0.07722772277227723,0.007920792079207921,0.007920792079207921,181,91,101,1,0.9,2,1,0.22178217821782176,2,0,0.6762376237623762,2.100265512265512,0.0,0.8539033189033189,2.5,2.9576666666666664,0.08333333333333334,139.95533333333336,0.09603960396039606,0.02871287128712871,0.1722772277227723,0.030693069306930693,0.100990099009901,0.1,5,0.6723223684210526,0.6525,0.4875,1.0,0.8546052631578948,0.7835526315789474,0.75,0.7575,0.7377631578947369,0.7081578947368421,0.6986842105263158,0.6825,0.675,0.6525,0.6375,0.6213157894736843,0.6075,0.5873684210526315,0.57,0.555,0.5475,0.5325,0.4875,1.0,1.0,0.9981313131313131,0.9065909090909091,0.8768939393939394,0.8609848484848486,0.831590909090909,0.816969696969697,0.8087878787878788,0.7943181818181818,0.7867424242424242,0.7791666666666667,0.7715909090909091,0.765,0.7628787878787879,0.75,0.7512121212121212,0.7587878787878787,0.7636363636363636,0.7574999999999998,0.7575,0.7575,0.7574999999999998,0.7540151515151515,0.7461363636363637,0.7537121212121212,0.738560606060606,0.7254545454545455,0.72,0.7178030303030303,0.7125,0.7101515151515152,0.705,0.705,0.7024242424242424,0.7001515151515152,0.7022727272727272,0.6946969696969696,0.69,0.69,0.686969696969697,0.6825,0.6825,0.6825,0.6791666666666667,0.675,0.675,0.675,0.675,0.675,0.6674242424242425,0.6561363636363636,0.6525,0.6525,0.6484090909090909,0.645,0.6407575757575756,0.6375,0.6331060606060606,0.63,0.63,0.6253787878787879,0.6225,0.6177272727272728,0.615,0.615,0.61,0.6075,0.6075,0.6022727272727273,0.6,0.6,0.5945454545454545,0.586969696969697,0.5793939393939392,0.5718181818181818,0.57,0.57,0.57,0.5640151515151516,0.5625,0.5625,0.5562878787878789,0.555,0.555,0.5485606060606061,0.5475,0.5475,0.5475,0.5475,0.5406818181818183,0.54,0.5330303030303031,0.5325,0.5325,0.5325,0.5325,0.5325,0.5176515151515151,0.4875
lLoSngvynB8,transcripts,1bn4ovWV7Ke1nnF3sjlfAI0VbQ9XgVcf4,1264.3600000000001,263,136000,0.14800000000000002,0.127,0.051,0.052000000000000005,0.023,0.015,0.04,0.051,0.027000000000000003,0.009,220,98,100,1,0.95,3,1,0.258,39,8,0.628,1.7291726791726791,0.0,0.9269763460939932,3.607843137254902,2.541830065359477,0.10522875816993463,137.6763071895425,0.111,0.077,0.21600000000000003,0.0405,0.12300000000000001,0.1,4,0.7247039473684211,0.7152631578947368,0.435,1.0,0.9055263157894737,0.87,0.7211842105263159,0.7598684210526316,0.8025,0.795,0.7725,0.7507894736842106,0.7322368421052632,0.7152631578947368,0.6982894736842106,0.6888157894736842,0.675,0.6801315789473684,0.645,0.63,0.615,0.6019736842105263,0.435,1.0,0.9998232323232323,0.9815909090909091,0.9368181818181819,0.9146969696969698,0.9071212121212121,0.9,0.899469696969697,0.8918939393939394,0.8836363636363636,0.8699999999999999,0.87,0.8681818181818182,0.8540151515151515,0.8421969696969698,0.7929545454545455,0.6890151515151515,0.6501515151515153,0.6736363636363637,0.6718181818181819,0.7036363636363635,0.7670454545454545,0.8025,0.8042424242424242,0.81,0.8081060606060606,0.8025,0.8025,0.8003787878787879,0.7949999999999999,0.7950000000000002,0.795,0.7925757575757576,0.7849999999999999,0.78,0.7773484848484848,0.7725,0.7696969696969697,0.765,0.7620454545454546,0.7575,0.7543939393939394,0.7531818181818182,0.7509848484848485,0.7425,0.7390909090909091,0.735,0.731439393939394,0.7275,0.7275,0.7237121212121211,0.72,0.7160606060606061,0.7125,0.7084090909090909,0.705,0.705,0.7006818181818182,0.6975,0.6975,0.6929545454545454,0.69,0.69,0.6852272727272728,0.6825,0.6825,0.6825,0.6774242424242424,0.675,0.6697727272727272,0.6675,0.672878787878788,0.675,0.680530303030303,0.6600757575757573,0.6525,0.6524999999999999,0.6466666666666667,0.645,0.645,0.6389393939393939,0.6375,0.6375,0.6312121212121212,0.63,0.6235606060606061,0.6225,0.6225,0.6158333333333333,0.615,0.615,0.615,0.608030303030303,0.6075,0.6003787878787878,0.6,0.6,0.5926515151515152,0.5182575757575758,0.435
lYAEH2n3I58,transcripts,1fhCWPEs6ywQxYP99hxO9AHZ60iaZo33x,1589.88,374,136000,0.18217821782178217,0.09603960396039603,0.05346534653465347,0.04950495049504951,0.034653465346534656,0.011881188118811881,0.031683168316831684,0.05742574257425742,0.0039603960396039604,0.01881188118811881,208,93,101,1,0.9,3,1,0.15643564356435644,11,3,0.7148514851485149,2.509470703153056,0.0,0.7588512885807003,6.1,3.5756666666666668,0.13366666666666668,142.08663333333334,0.14207920792079207,0.10940594059405942,0.22673267326732677,0.06752475247524753,0.15742574257425743,0.1,4,0.5679736842105263,0.5427631578947368,0.2925,1.0,0.7985526315789473,0.6114473684210526,0.7476315789473684,0.6892105263157895,0.6576315789473685,0.6181578947368421,0.6694736842105266,0.5842105263157895,0.574736842105263,0.5427631578947368,0.5107894736842106,0.495,0.483157894736842,0.45236842105263153,0.435,0.4184210526315789,0.40144736842105266,0.37697368421052624,0.2925,1.0,0.9990656565656566,0.9065909090909091,0.8615909090909091,0.8312878787878788,0.8017424242424241,0.7856818181818181,0.7527272727272727,0.6857575757575757,0.6347727272727273,0.6082575757575758,0.615,0.615,0.616969696969697,0.6374242424242424,0.6950000000000001,0.7553030303030303,0.7037121212121211,0.6975,0.696060606060606,0.69,0.6868181818181818,0.6766666666666667,0.6790151515151515,0.6656818181818183,0.66,0.6580303030303031,0.6565909090909091,0.6653787878787879,0.6512121212121212,0.6277272727272727,0.6201515151515152,0.6125757575757576,0.605,0.6,0.6,0.6300000000000003,0.6796969696969697,0.6577272727272729,0.6181818181818183,0.596969696969697,0.5893939393939395,0.5818181818181818,0.5742424242424242,0.5766666666666667,0.5850000000000001,0.5815151515151515,0.5739393939393939,0.5627272727272727,0.555,0.555,0.5511363636363636,0.543560606060606,0.556060606060606,0.5659090909090909,0.55,0.5272727272727272,0.5131818181818182,0.5056060606060606,0.49803030303030305,0.5040909090909091,0.5053787878787879,0.4978030303030303,0.495,0.4901515151515151,0.4875,0.48249999999999993,0.48,0.4851515151515152,0.4822727272727272,0.4746969696969696,0.4617424242424242,0.4575,0.4519696969696969,0.45,0.4443181818181819,0.4425,0.43666666666666676,0.435,0.42901515151515157,0.4275,0.4275,0.42128787878787877,0.42,0.41363636363636364,0.4125,0.4125,0.4125,0.4058333333333334,0.3982575757575758,0.3975,0.3906060606060607,0.38303030303030305,0.3825,0.37537878787878787,0.3678030303030303,0.36022727272727273,0.3379545454545455,0.30780303030303036,0.2925
M0IdDCUNivM,transcripts,1F0SEbZrWEHy_MGPeRLUQ-pjaziUHk2GB,2621.44,797,136000,0.1188118811881188,0.05148514851485149,0.07326732673267326,0.010891089108910892,0.017821782178217824,0.00693069306930693,0.02277227722772277,0.033663366336633666,0.009900990099009901,0.0039603960396039604,252,81,101,1,0.9,2,0,0.24257425742574257,6,3,0.654950495049505,2.00053236091394,0.0,0.9452205513784462,5.94,3.696095238095238,0.20604761904761904,141.9300761904762,0.18316831683168316,0.11188118811881188,0.2504950495049505,0.06158415841584158,0.19504950495049506,0.0,4,0.38722368421052633,0.315,0.2475,1.0,0.6442105263157895,0.5510526315789473,0.49815789473684213,0.4421052631578947,0.4125,0.38565789473684214,0.3611842105263157,0.3375,0.3225,0.315,0.31421052631578944,0.2925,0.285,0.2775,0.2703947368421053,0.27,0.2625,0.255,0.2475,1.0,0.9981565656565656,0.8164393939393939,0.765,0.7607575757575757,0.656969696969697,0.5995454545454545,0.591439393939394,0.5768939393939393,0.5686363636363635,0.5542424242424243,0.5458333333333333,0.5315909090909091,0.525,0.5228787878787879,0.5077272727272727,0.4937878787878788,0.4875,0.48477272727272724,0.4696212121212121,0.454469696969697,0.4409090909090909,0.4333333333333333,0.4257575757575758,0.4181818181818182,0.4125,0.4125,0.4104545454545454,0.405,0.405,0.40045454545454545,0.38765151515151514,0.38007575757575757,0.375,0.375,0.3723484848484848,0.36477272727272725,0.36,0.3571212121212121,0.34954545454545455,0.345,0.3418939393939394,0.3375,0.3342424242424243,0.33,0.33,0.32651515151515154,0.3225,0.3225,0.3225,0.3187121212121212,0.315,0.315,0.3109848484848485,0.3075,0.3075,0.3075,0.3118181818181818,0.30621212121212116,0.30446969696969695,0.29840909090909085,0.2925,0.2925,0.2925,0.2876515151515151,0.285,0.285,0.285,0.285,0.27977272727272723,0.2775,0.2775,0.2775,0.2775,0.2775,0.2831818181818181,0.2792424242424243,0.2775,0.27159090909090916,0.27,0.27,0.2761363636363636,0.27128787878787886,0.27,0.27,0.27,0.26348484848484854,0.2625,0.2625,0.2625,0.2625,0.2625,0.25553030303030305,0.255,0.255,0.255,0.255,0.255,0.2475757575757576,0.2475
mBzEZBF1a_U,transcripts,1Tvhdx_mmhik3hOCy7LNWd--_qdfK10xJ,1198.04,330,136000,0.031683168316831684,0.05643564356435644,0.016831683168316833,0.041584158415841586,0.06534653465346535,0.0,0.011881188118811881,0.034653465346534656,0.01386138613861386,0.0019801980198019802,155,73,101,1,0.95,3,1,0.19801980198019803,6,0,0.6772277227722773,1.4762371615312793,0.0,1.0,3.215686274509804,2.7731559290382823,0.04248366013071895,143.12989729225023,0.1613861386138614,0.04108910891089109,0.20495049504950494,0.03811881188118812,0.12673267326732673,0.0,5,0.4492171052631579,0.4302631578947369,0.255,1.0,0.5435526315789474,0.5214473684210527,0.42828947368421055,0.4290789473684211,0.4725,0.4650000000000001,0.4575,0.44921052631578945,0.43499999999999994,0.4302631578947369,0.41999999999999993,0.405,0.3975,0.39,0.3825,0.375,0.3675,0.36,0.255,1.0,0.9978535353535354,0.7840151515151514,0.6136363636363635,0.5690909090909091,0.5467424242424243,0.5320454545454545,0.5255303030303031,0.5318939393939394,0.5243181818181818,0.5182575757575757,0.5241666666666667,0.5175,0.5165151515151515,0.5068181818181818,0.4761363636363636,0.41007575757575754,0.3975,0.3934090909090909,0.3793181818181818,0.40356060606060606,0.43386363636363634,0.4591666666666667,0.46674242424242424,0.4725,0.47250000000000003,0.4725,0.4724999999999999,0.4746212121212121,0.4756060606060606,0.4650000000000001,0.465,0.465,0.46499999999999997,0.4624242424242424,0.4575,0.4575,0.4575,0.4546212121212122,0.45,0.45,0.44999999999999996,0.4468181818181819,0.4457575757575758,0.44666666666666666,0.4390909090909091,0.435,0.435,0.435,0.4312878787878788,0.4312878787878788,0.435,0.43106060606060603,0.42348484848484846,0.42,0.42,0.42,0.42,0.42,0.41999999999999993,0.42,0.4107575757575757,0.405,0.405,0.405,0.40007575757575753,0.3975,0.3975,0.3975000000000001,0.3922727272727272,0.39,0.39,0.39,0.39,0.38439393939393934,0.3825,0.38250000000000006,0.3825,0.3825,0.3765151515151516,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.3684090909090909,0.3675,0.3675,0.36750000000000005,0.3675,0.36053030303030303,0.36,0.36,0.36,0.3527272727272727,0.3451515151515151,0.3153030303030303,0.255
Mc0b511IaVU,transcripts,1tTFOvKT9D1Arj325G-cT689vpqunEX1P,1107.96,408,136000,0.163,0.027999999999999997,0.064,0.013999999999999999,0.028999999999999998,0.028999999999999998,0.0,0.039,0.023000000000000003,0.0,107,63,100,0,1.0,0,1,0.16,3,0,0.72,2.056095238095238,0.0,0.98,0.92,1.564857142857143,0.11333333333333334,141.76598571428573,0.1285,0.09849999999999999,0.21850000000000003,0.0975,0.152,0.1,4,0.7292434210526315,0.7227631578947369,0.42,1.0,0.8905263157894736,0.8696052631578948,0.8340789473684211,0.8246052631578947,0.8025,0.78,0.7586842105263157,0.75,0.7275,0.7227631578947369,0.6975,0.69,0.671842105263158,0.6548684210526315,0.6453947368421052,0.63,0.615,0.6,0.42,1.0,0.9998232323232323,0.981439393939394,0.9293181818181818,0.9068939393939395,0.892121212121212,0.885,0.8855303030303031,0.8925,0.8911363636363636,0.8759848484848485,0.8616666666666667,0.855,0.8540151515151515,0.846439393939394,0.8388636363636364,0.8312878787878788,0.8275757575757576,0.8413636363636364,0.8446212121212122,0.8309848484848484,0.8234090909090909,0.8158333333333334,0.81,0.81,0.8081060606060606,0.8025,0.8004545454545454,0.7971212121212121,0.7981060606060605,0.7852272727272727,0.78,0.7775757575757576,0.77,0.7649999999999999,0.765,0.7622727272727272,0.7546969696969696,0.75,0.75,0.75,0.75,0.75,0.7467424242424243,0.7391666666666667,0.735,0.7315151515151515,0.7275,0.7275,0.7275,0.7275,0.7275,0.7235606060606061,0.72,0.7159090909090908,0.7166666666666667,0.7072727272727273,0.6975,0.6931060606060606,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.6849999999999999,0.6774242424242424,0.6698484848484848,0.6675,0.6621969696969696,0.66,0.66,0.6544696969696969,0.6525,0.6525,0.6524999999999999,0.6525,0.6465909090909091,0.645,0.6389393939393939,0.6375,0.6375,0.6312121212121212,0.63,0.6364393939393939,0.6440151515151514,0.6318181818181818,0.6166666666666667,0.615,0.615,0.6081060606060606,0.6005303030303031,0.6,0.6,0.5928030303030304,0.5852272727272728,0.5703030303030303,0.4809090909090909,0.42
mM6sYTdPZ-0,transcripts,1bL59BPMpjlUJlI6p568cw6PawQJO0yQ-,333.76,74,136000,0.025,0.008,0.01,0.011000000000000001,0.0,0.003,0.0,0.037000000000000005,0.008,0.001,43,37,100,0,0.9,0,1,0.16,0,0,0.6940000000000001,1.6230000000000002,0.0,0.852,0.8,1.9,0.16,126.6568,0.168,0.081,0.21100000000000002,0.0575,0.153,0.1,4,0.7263815789473684,0.727894736842105,0.465,1.0,0.93,0.841578947368421,0.7598684210526316,0.735,0.735,0.8025,0.735,0.735,0.735,0.727894736842105,0.6675,0.6675,0.6675,0.735,0.6675,0.6675,0.6,0.6532894736842101,0.465,1.0,0.87,0.87,0.87,0.87,0.93,0.93,0.93,0.93,0.93,0.87,0.8025,0.8025,0.8025,0.8025,0.8025,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.87,0.8025,0.8025,0.8025,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.735,0.735,0.735,0.735,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6675,0.6675,0.5325,0.5325,0.5325,0.465
NE38Pn3CYRc,transcripts,16ONEfUSvEziB60mxHw17JpfIcVRMqtj_,360.48,74,136000,0.026000000000000002,0.01,0.006999999999999999,0.006999999999999999,0.019,0.016,0.0,0.02,0.0,0.011000000000000001,38,36,100,0,0.9,0,0,0.375,1,1,0.5329999999999999,1.4205714285714286,0.0,0.7982857142857143,1.02,1.73,0.04,118.0737,0.08,0.013000000000000001,0.154,0.030500000000000003,0.062,0.1,3,0.5525,0.5325,0.33,1.0,0.6,0.6675,0.6,0.6,0.6,0.6675,0.5325,0.5325,0.5325,0.5325,0.5325,0.465,0.465,0.465,0.465,0.5325,0.46499999999999997,0.465,0.33,1.0,0.93,0.6675,0.6675,0.6,0.6,0.6,0.6,0.6,0.6,0.6675,0.6675,0.6675,0.6675,0.6675,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6675,0.6675,0.6,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.5325,0.5325,0.5325,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.465,0.33,0.33,0.33,0.33
Nvq6okhPSOw,transcripts,19eU666NOwSixS-d3sTeoQIa4ThvQx1tk,1561.98,561,136000,0.11386138613861387,0.02871287128712871,0.06732673267326733,0.02772277227722772,0.01386138613861386,0.01485148514851485,0.02772277227722772,0.019801980198019802,0.0,0.0,151,79,101,1,0.9,3,1,0.23168316831683167,7,3,0.6683168316831684,1.580067488067488,0.0,0.9338636363636365,3.16,2.9619999999999997,0.174,134.0803,0.21386138613861388,0.08267326732673266,0.25693069306930694,0.049999999999999996,0.18514851485148515,0.1,4,0.5101842105263158,0.46499999999999997,0.3225,1.0,0.7460526315789473,0.6746052631578947,0.5289473684210527,0.54,0.5325,0.51,0.5025,0.495,0.48473684210526313,0.46499999999999997,0.4575,0.4488157894736842,0.435,0.4275,0.4125,0.4125,0.41605263157894734,0.39197368421052625,0.3225,1.0,0.9986111111111111,0.8612878787878788,0.8013636363636364,0.7643939393939394,0.7492424242424243,0.734090909090909,0.7189393939393939,0.7043939393939394,0.6961363636363636,0.6809848484848484,0.6666666666666666,0.6590909090909091,0.650530303030303,0.6321969696969697,0.5863636363636362,0.5136363636363637,0.5363636363636364,0.555,0.5535606060606061,0.5459848484848485,0.54,0.5383333333333333,0.5307575757575758,0.5268181818181819,0.5325,0.5325,0.5325,0.5303787878787879,0.5206060606060606,0.51,0.51,0.51,0.51,0.51,0.5073484848484848,0.5025,0.49969696969696964,0.495,0.4979545454545454,0.499469696969697,0.495,0.495,0.495,0.495,0.4915909090909091,0.48750000000000004,0.4839393939393939,0.48,0.4837121212121212,0.4799242424242424,0.46863636363636363,0.465,0.465,0.4650000000000001,0.465,0.4607575757575758,0.4575,0.4531060606060606,0.45,0.45,0.45000000000000007,0.45,0.4452272727272728,0.4425,0.4375757575757575,0.43499999999999994,0.43500000000000005,0.435,0.435,0.43499999999999994,0.435,0.4295454545454545,0.4275,0.4218939393939394,0.42,0.4142424242424243,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.4192424242424242,0.41318181818181815,0.4125,0.4055303030303031,0.3979545454545455,0.3903787878787879,0.3684090909090909,0.35295454545454547,0.3451515151515151,0.3375757575757576,0.3225
