video_folder,transcript_path,drive_file_id,duration_seconds,segments_count,channel_subscribers,interval_label_mean__pain_point,interval_label_mean__why_important,interval_label_mean__problem_consequence,interval_label_mean__promise_result,interval_label_mean__solution_simple,interval_label_mean__solution_fast,interval_label_mean__solution_radical,interval_label_mean__trigger_watch_to_end,interval_label_mean__trigger_urgency,interval_label_mean__quick_tip,abstract_total_count,abstract_intervals_with_feature,abstract_intervals_total,integration_present,integration_confidence,integration_evidence_count_max,integration_suggested_next_step_present,evidence_concreteness_density_mean,evidence_authority_intervals,evidence_analytical_intervals,evidence_water_ratio_mean,linguistic__avg_word_length,linguistic__technical_term_density,linguistic__rare_word_ratio,linguistic__foreign_terms_count,linguistic__avg_sentence_length,linguistic__subordinate_clause_ratio,linguistic__flesch_reading_ease,emotion__positive_emotion_ratio,emotion__negative_emotion_ratio,emotion__energy_density,emotion__personal_pronoun_ratio,emotion__emotional_polarity_ratio,expectation_alignment_score,expectation_mismatch_points_count,target__retention_mean,target__retention_mid,target__retention_tail,target__retention_curve_20__00,target__retention_curve_20__01,target__retention_curve_20__02,target__retention_curve_20__03,target__retention_curve_20__04,target__retention_curve_20__05,target__retention_curve_20__06,target__retention_curve_20__07,target__retention_curve_20__08,target__retention_curve_20__09,target__retention_curve_20__10,target__retention_curve_20__11,target__retention_curve_20__12,target__retention_curve_20__13,target__retention_curve_20__14,target__retention_curve_20__15,target__retention_curve_20__16,target__retention_curve_20__17,target__retention_curve_20__18,target__retention_curve_20__19,target__retention_point__000,target__retention_point__001,target__retention_point__002,target__retention_point__003,target__retention_point__004,target__retention_point__005,target__retention_point__006,target__retention_point__007,target__retention_point__008,target__retention_point__009,target__retention_point__010,target__retention_point__011,target__retention_point__012,target__retention_point__013,target__retention_point__014,target__retention_point__015,target__retention_point__016,target__retention_point__017,target__retention_point__018,target__retention_point__019,target__retention_point__020,target__retention_point__021,target__retention_point__022,target__retention_point__023,target__retention_point__024,target__retention_point__025,target__retention_point__026,target__retention_point__027,target__retention_point__028,target__retention_point__029,target__retention_point__030,target__retention_point__031,target__retention_point__032,target__retention_point__033,target__retention_point__034,target__retention_point__035,target__retention_point__036,target__retention_point__037,target__retention_point__038,target__retention_point__039,target__retention_point__040,target__retention_point__041,target__retention_point__042,target__retention_point__043,target__retention_point__044,target__retention_point__045,target__retention_point__046,target__retention_point__047,target__retention_point__048,target__retention_point__049
eLSgNBnpeRg,transcripts,1mY8lMsRcEF6cD3vtPSB5squcZfU0Dt1W,1305.76,180,136000,0.032,0.065,0.006,0.006,0.0,0.0,0.0,0.059,0.003,0.011000000000000001,131,67,100,1,0.9,1,1,0.35600000000000004,18,2,0.5489999999999999,1.636628404275463,0.0,0.9319636790225025,3.3529411764705883,2.8834267040149393,0.17222222222222222,140.1093884220355,0.095,0.027000000000000003,0.1955,0.0335,0.06,0.1,4,0.7079473684210527,0.6927631578947369,0.5025,1.0,0.8530263157894737,0.8325,0.819078947368421,0.8025,0.7949999999999999,0.78,0.7511842105263158,0.7401315789473684,0.705,0.6927631578947369,0.6825,0.6525,0.63,0.6098684210526316,0.5928947368421053,0.5850000000000001,0.57,0.5625,0.5025,1.0,0.9353571428571428,0.8618877551020409,0.8465816326530613,0.8387755102040816,0.8325,0.8306632653061226,0.825,0.8175,0.8147448979591836,0.8025,0.8025,0.795,0.795,0.7907142857142857,0.78,0.7751020408163265,0.765,0.7519897959183673,0.75,0.7438775510204082,0.7232142857142857,0.7125,0.705,0.705,0.6975,0.69,0.69,0.6825,0.675,0.6716326530612245,0.6525,0.642704081632653,0.63,0.6329081632653061,0.6353571428571428,0.6114795918367346,0.615,0.6,0.5925,0.5877551020408164,0.5850000000000001,0.5796428571428571,0.5718367346938775,0.57,0.57,0.5625,0.5625,0.5553061224489797,0.5025
Fr4ZqY97Bco,transcripts,1AOQIhJFlSaAQH3xThtRTklmUKW15lhHr,1261.32,176,136000,0.16099999999999998,0.04,0.066,0.01,0.047,0.006999999999999999,0.006999999999999999,0.08900000000000001,0.008,0.016,130,68,100,1,0.9,3,1,0.259,8,2,0.634,2.007411976911977,0.0,0.92054329004329,1.5,2.3407142857142857,0.06666666666666667,137.82267142857145,0.1175,0.0745,0.22,0.0425,0.11800000000000001,0.0,4,0.6697565789473684,0.645,0.3225,1.0,0.8585526315789473,0.8285526315789473,0.8174999999999999,0.7946052631578947,0.7551315789473684,0.735,0.7136842105263158,0.6825,0.6647368421052631,0.645,0.63,0.6,0.589342105263158,0.57,0.57,0.555,0.5435526315789474,0.5194736842105262,0.3225,1.0,0.9572448979591837,0.8693877551020408,0.8456632653061225,0.8312755102040816,0.830969387755102,0.825,0.8228571428571428,0.8150510204081632,0.8072448979591836,0.795,0.7841326530612245,0.7726530612244898,0.7535204081632653,0.75,0.7379081632653062,0.735,0.722295918367347,0.7144897959183674,0.7183163265306123,0.6852551020408163,0.6825,0.675,0.6679591836734694,0.66,0.6523469387755101,0.6445408163265306,0.63,0.63,0.6225,0.6075,0.6,0.6,0.5925,0.5820918367346939,0.5774999999999999,0.57,0.57,0.57,0.565561224489796,0.5625,0.5574489795918367,0.555,0.5455102040816326,0.5459693877551021,0.5337244897959184,0.525,0.5175,0.49591836734693884,0.3225
fwHhuHVNR4I,transcripts,1WCADbsxFjkMfrC8n7uEm-fP46zW1NQnE,1010.3000000000001,297,136000,0.09108910891089109,0.046534653465346534,0.015841584158415842,0.0891089108910891,0.07425742574257425,0.017821782178217824,0.0019801980198019802,0.0891089108910891,0.02871287128712871,0.026732673267326736,114,69,101,1,0.9,3,1,0.14356435643564355,5,0,0.706930693069307,3.1500277892042594,0.0,0.5676384073442897,6.34,4.723333333333333,0.04333333333333333,140.59466666666668,0.1292079207920792,0.04554455445544554,0.23267326732673269,0.07227722772277227,0.12277227722772277,0.0,5,0.753203947368421,0.7752631578947369,0.39,1.0,0.8924999999999998,0.8621052631578947,0.7681578947368422,0.6296052631578948,0.765,0.8656578947368422,0.825,0.8107894736842106,0.7922368421052631,0.7752631578947369,0.7575,0.7425,0.7275,0.72,0.7053947368421053,0.6959210526315789,0.6789473684210526,0.66,0.39,1.0,0.9800510204081633,0.8993877551020408,0.8925,0.8825510204081632,0.866938775510204,0.843826530612245,0.8014285714285714,0.7380612244897958,0.6272448979591837,0.6166836734693878,0.6258673469387755,0.6818877551020408,0.765,0.7896428571428572,0.8845408163265306,0.8576020408163265,0.857295918367347,0.825,0.8175,0.81,0.8164285714285714,0.810765306122449,0.7954591836734695,0.7801530612244898,0.78,0.7720408163265305,0.771734693877551,0.7575,0.75,0.7424999999999999,0.7425,0.735,0.7275,0.724591836734694,0.7275,0.72,0.7125,0.7125,0.705,0.7022448979591837,0.6975,0.69,0.6881632653061224,0.676530612244898,0.6675,0.66,0.653112244897959,0.5364795918367351,0.39
FYbEJ3oRgFk,transcripts,1QNSjU2uB5cQItIUr1pQCbS8t2AbcGLux,381.54,150,136000,0.062,0.004,0.024,0.0,0.0,0.005,0.0,0.019,0.0,0.0,17,17,100,0,0.9,0,0,0.091,0,0,0.815,0.9725555555555556,0.0,0.62,0.48,0.885,0.03,89.82520000000001,0.07400000000000001,0.105,0.155,0.0815,0.14,0.0,5,0.36444736842105263,0.30513157894736836,0.3075,1.0,0.6150000000000001,0.3473684210526316,0.36,0.33,0.33,0.3075,0.34421052631578947,0.36,0.3075,0.30513157894736836,0.29921052631578954,0.3075,0.3075,0.2838157894736842,0.3075,0.285,0.2944736842105262,0.2897368421052633,0.3075,1.0,0.8311224489795919,0.731326530612245,0.4992857142857142,0.40683673469387754,0.3569387755102041,0.3075,0.315,0.35510204081632657,0.3355102040816327,0.33,0.33,0.3075,0.33,0.3514285714285715,0.32311224489795914,0.3148469387755101,0.32219387755102047,0.34102040816326534,0.3416326530612244,0.36,0.36,0.36,0.3075,0.33,0.33,0.29556122448979594,0.3075,0.285,0.33,0.3075,0.3075,0.3075,0.3075,0.3075,0.3075,0.279030612244898,0.285,0.3024489795918366,0.3075,0.285,0.285,0.285,0.3075,0.2872959183673471,0.285,0.3075,0.285,0.30704081632653074,0.3075
FZ4waB-THOA,transcripts,1GI1cYwHTV3cY4HVWi0dRjjFNLZOKIdvr,1532.52,263,136000,0.07326732673267326,0.03564356435643565,0.012871287128712872,0.0019801980198019802,0.0,0.0,0.008910891089108912,0.07029702970297029,0.0019801980198019802,0.0049504950495049506,146,77,101,1,0.9,3,1,0.20693069306930692,12,3,0.6712871287128712,2.0882527058997646,0.0,0.9242915037032685,2.9019607843137254,3.2513071895424837,0.1011437908496732,142.50830065359477,0.14752475247524752,0.0891089108910891,0.22821782178217823,0.05396039603960396,0.1316831683168317,0.1,5,0.636953947368421,0.610263157894737,0.3825,1.0,0.8344736842105263,0.81,0.781578947368421,0.7496052631578948,0.7101315789473684,0.6856578947368421,0.66,0.6442105263157895,0.6272368421052632,0.610263157894737,0.5932894736842105,0.57,0.5443421052631578,0.525,0.5178947368421052,0.5084210526315789,0.5025,0.4819736842105262,0.3825,1.0,0.8981632653061226,0.8393877551020408,0.8390816326530611,0.8300510204081633,0.81,0.81,0.7928571428571429,0.78,0.7697448979591837,0.754438775510204,0.7391326530612246,0.7238265306122449,0.7085204081632653,0.6857142857142857,0.6870918367346939,0.6776020408163266,0.6675,0.66,0.6541836734693877,0.6463775510204082,0.6385714285714286,0.631530612244898,0.6295408163265307,0.6225,0.615,0.6075,0.6,0.5989285714285714,0.5863775510204082,0.5774999999999999,0.57,0.560204081632653,0.5475,0.54,0.5325,0.525,0.525,0.525,0.513061224489796,0.51,0.51,0.5025,0.49683673469387757,0.5025,0.495,0.4875,0.4731122448979591,0.465,0.3825
GfEdSBXxyHA,transcripts,1ssRoCA4UenpyNFdMZ098yYNpZPfNOBam,1427.9,507,136000,0.039603960396039604,0.007920792079207921,0.010891089108910892,0.007920792079207921,0.039603960396039604,0.00891089108910891,0.0,0.04455445544554455,0.0,0.0019801980198019802,113,64,101,1,0.9,1,1,0.14356435643564355,5,0,0.7386138613861386,2.212484942329233,0.0,0.8652820907146167,3.372549019607843,1.476654500183912,0.07212885154061624,141.93819228701582,0.17673267326732675,0.06485148514851485,0.22772277227722773,0.0900990099009901,0.15346534653465346,0.0,5,0.7018092105263157,0.6825,0.3675,1.0,0.8305263157894737,0.81,0.8025,0.795,0.7725,0.75,0.7373684210526316,0.7275,0.7077631578947368,0.6825,0.6757894736842106,0.6738157894736843,0.6556578947368421,0.6323684210526316,0.6228947368421053,0.6165789473684211,0.5964473684210526,0.5794736842105263,0.3675,1.0,0.9422448979591836,0.8462755102040816,0.8240816326530611,0.8087755102040817,0.81,0.8156632653061224,0.8025,0.8000510204081632,0.795,0.795,0.7983673469387755,0.7838265306122449,0.7725,0.7682142857142857,0.7529081632653061,0.75,0.75,0.7389795918367347,0.7291836734693877,0.7213775510204081,0.7275,0.713265306122449,0.7054591836734693,0.7125,0.6898469387755101,0.6824999999999999,0.6825,0.6814285714285715,0.6736224489795919,0.6675,0.6730102040816327,0.6525,0.6525,0.6629081632653062,0.6417857142857142,0.6339795918367346,0.63,0.63,0.6225,0.6177551020408164,0.6125510204081633,0.6117857142857144,0.6,0.594030612244898,0.5862244897959185,0.5850000000000001,0.5774999999999999,0.5631122448979593,0.3675
gkSAR3jbMjA,transcripts,1x9XyUceO2ORLojPinRyIg8s45T3wOc0-,949.3,174,136000,0.121,0.023,0.046,0.055,0.008,0.011000000000000001,0.0,0.051,0.005,0.01,149,83,100,1,0.9,2,1,0.187,14,3,0.6709999999999999,2.571418856038233,0.0,0.7693941032695357,4.764705882352941,4.356209150326797,0.04575163398692811,141.07192810457516,0.13,0.1105,0.213,0.0475,0.169,0.0,4,0.8080131578947368,0.8119736842105263,0.51,1.0,0.9055263157894737,0.8775,0.8700000000000001,0.8621052631578947,0.8475,0.8325,0.8325,0.8175,0.81,0.8119736842105263,0.8025,0.795,0.784342105263158,0.7725,0.7728947368421053,0.7725,0.7539473684210526,0.7294736842105263,0.51,1.0,0.9944387755102041,0.9143877551020408,0.8990816326530612,0.8562244897959184,0.8775,0.8775,0.8753571428571428,0.8675510204081633,0.8625,0.8625,0.855,0.851326530612245,0.8475,0.8475,0.8354081632653061,0.8325,0.8406122448979592,0.8325,0.8266836734693876,0.8175000000000001,0.8175,0.810765306122449,0.81,0.81,0.8025,0.8175000000000001,0.8025,0.8025,0.795,0.795,0.795,0.8031122448979592,0.7875,0.78,0.78,0.7725,0.7763265306122449,0.78,0.7725,0.765,0.7700510204081633,0.7671428571428572,0.7593367346938775,0.7515306122448979,0.75,0.7359183673469388,0.7206122448979592,0.7053061224489796,0.51
GthDbmZFW-w,transcripts,1i5_yNIuFN7yQLHRisQBrBcFS4WyaklPy,1337.28,327,136000,0.139,0.043,0.038,0.034,0.018000000000000002,0.006,0.013000000000000001,0.05,0.008,0.013000000000000001,149,78,100,1,0.9,3,1,0.162,0,2,0.6970000000000001,2.3188829173349297,0.0,0.8879923739830861,2.823529411764706,2.562457205104264,0.09967320261437908,140.52664877061937,0.1805,0.08449999999999999,0.262,0.1025,0.152,0.0,5,0.6697763157894736,0.6722368421052631,0.3075,1.0,0.7780263157894737,0.7614473684210527,0.7752631578947368,0.7571052631578947,0.7401315789473685,0.72,0.705,0.706578947368421,0.6722368421052631,0.6722368421052631,0.654078947368421,0.6288157894736842,0.619342105263158,0.6098684210526316,0.6,0.583421052631579,0.5625,0.5419736842105263,0.3075,1.0,0.9038265306122448,0.7868877551020408,0.7715816326530612,0.7637755102040816,0.759030612244898,0.684795918367347,0.6932142857142858,0.7775510204081633,0.7547448979591836,0.7575,0.7466326530612245,0.7461734693877551,0.7385204081632654,0.735,0.722908163265306,0.72,0.7072959183673468,0.705,0.6991836734693877,0.69,0.7178571428571427,0.6975,0.6759183673469388,0.6675,0.6601530612244899,0.675,0.688469387755102,0.6653571428571428,0.6525,0.6416326530612245,0.6280102040816327,0.6322959183673469,0.6322959183673468,0.6179081632653061,0.6385714285714286,0.6114795918367346,0.6036734693877551,0.6,0.595561224489796,0.5925,0.5825510204081633,0.5774999999999999,0.5643367346938776,0.5625,0.5837755102040816,0.5493367346938776,0.54,0.5034183673469388,0.3075
gYHHQNT6100,transcripts,1vcBkxA3nhLdk_PMzmwybhECJLQ7JuQ6j,1417.44,465,136000,0.106,0.026000000000000002,0.063,0.031,0.03,0.001,0.005,0.059,0.021,0.013000000000000001,105,64,100,1,0.9,3,1,0.13699999999999998,2,1,0.731,2.333941518837752,0.0,0.8490828931144705,6.176470588235294,3.0476968565203855,0.03169934640522876,139.89583722377841,0.191,0.135,0.2705,0.1115,0.196,0.1,5,0.550546052631579,0.5052631578947369,0.2625,1.0,0.78,0.7535526315789474,0.6975,0.6596052631578947,0.5794736842105261,0.5988157894736843,0.5561842105263158,0.5325,0.51,0.5052631578947369,0.4875,0.4725,0.4575,0.4476315789473685,0.435,0.4275,0.43144736842105263,0.4164473684210525,0.2625,1.0,0.8900510204081632,0.7937755102040817,0.7790816326530612,0.7725,0.755969387755102,0.7294897959183674,0.7028571428571428,0.6950510204081632,0.6694897959183673,0.66,0.6525,0.6044387755102041,0.5859183673469388,0.6117857142857144,0.6104081632653061,0.5876020408163266,0.5670918367346939,0.5569897959183674,0.5566836734693879,0.5413775510204082,0.5325,0.531734693877551,0.5104591836734694,0.5026530612244897,0.51,0.5015816326530612,0.48673469387755103,0.4875,0.47862244897959183,0.47250000000000003,0.4724999999999999,0.46499999999999997,0.4575,0.45459183673469394,0.4467857142857143,0.4460204081632654,0.4425,0.435,0.435,0.4275,0.4275,0.43821428571428567,0.4556632653061225,0.4290306122448979,0.42122448979591837,0.4265816326530612,0.4125,0.40561224489795933,0.2625
hnyYg62DY4E,transcripts,1HI4EgZv-mtiUVasL89A47rV6B-t1RpvI,1200.56,477,136000,0.1306930693069307,0.008910891089108912,0.061386138613861385,0.020792079207920793,0.00693069306930693,0.0019801980198019802,0.0029702970297029703,0.041584158415841586,0.0029702970297029703,0.00891089108910891,103,66,101,1,0.9,2,1,0.12673267326732673,6,1,0.7524752475247525,2.5280870273517335,0.0,0.7888583910642734,3.588235294117647,3.091503267973856,0.04738562091503268,134.0845751633987,0.17524752475247524,0.15148514851485148,0.2376237623762376,0.12326732673267327,0.2376237623762376,0.1,5,0.6428552631578948,0.634736842105263,0.2925,1.0,0.8285526315789473,0.7910526315789473,0.766578947368421,0.7653947368421052,0.7401315789473685,0.72,0.6860526315789474,0.6607894736842106,0.6422368421052631,0.634736842105263,0.6,0.5774999999999999,0.5668421052631578,0.5498684210526316,0.5253947368421052,0.5175,0.5025,0.4894736842105263,0.2925,1.0,0.934438775510204,0.8393877551020408,0.8175,0.8087755102040817,0.793469387755102,0.8080102040816326,0.7832142857142856,0.7649999999999999,0.78,0.7694387755102041,0.7758673469387756,0.7614795918367347,0.7385204081632654,0.7232142857142857,0.72,0.7151020408163266,0.7125,0.6884693877551019,0.6766836734693878,0.6613775510204082,0.6664285714285714,0.654030612244898,0.645,0.6448469387755102,0.63,0.6365816326530612,0.614234693877551,0.6,0.6,0.5908163265306123,0.5774999999999999,0.5774999999999999,0.57,0.5625,0.555,0.5514795918367347,0.54,0.5325,0.525,0.5325,0.5199489795918366,0.5121428571428571,0.5043367346938775,0.5025,0.495,0.495,0.4806122448979591,0.4221428571428574,0.2925
ib29EiVnmJM,transcripts,1YpFpVNStmPPsP9B3anv8dB72cFclHGI4,1599.12,333,136000,0.16633663366336635,0.15148514851485148,0.10495049504950495,0.017821782178217824,0.01485148514851485,0.0,0.05544554455445544,0.03762376237623762,0.009900990099009901,0.0009900990099009901,208,89,101,0,0.9,0,0,0.22178217821782176,4,2,0.6777227722772278,1.7185887445887444,0.0,0.9537186147186147,2.8,3.1618333333333335,0.11833333333333335,139.68991666666668,0.15445544554455445,0.1099009900990099,0.23861386138613863,0.027227722772277228,0.1613861386138614,0.0,4,0.567125,0.5052631578947369,0.36,1.0,0.8025,0.7610526315789473,0.735,0.6592105263157895,0.5897368421052631,0.5774999999999999,0.57,0.54,0.5194736842105263,0.5052631578947369,0.49578947368421056,0.4886842105263158,0.48,0.4724999999999999,0.465,0.4559210526315789,0.43894736842105264,0.42592105263157876,0.36,1.0,0.8903571428571428,0.8162755102040817,0.7997448979591837,0.7775510204081633,0.763469387755102,0.7483163265306122,0.7189285714285715,0.7227551020408163,0.69,0.6733163265306124,0.6416326530612244,0.6114795918367347,0.5929591836734694,0.5774999999999999,0.5804081632653061,0.5774999999999999,0.5722959183673468,0.57,0.5566836734693879,0.5488775510204081,0.54,0.5332653061224489,0.525,0.51,0.5173469387755101,0.5025,0.5025,0.5014285714285713,0.495,0.49331632653061225,0.4894897959183673,0.48,0.4848979591836734,0.47709183673469385,0.4725,0.4724999999999999,0.465,0.465,0.465,0.465,0.4575,0.44999999999999996,0.4425,0.436530612244898,0.435,0.4415816326530612,0.40622448979591835,0.3828061224489796,0.36
ie3vumn9Je4,transcripts,1DfvYMMMUMXq5XvTwH1qHQnszTq3eHARh,816.3199999999999,129,136000,0.1891089108910891,0.032673267326732675,0.060396039603960394,0.023762376237623763,0.047524752475247525,0.00693069306930693,0.009900990099009901,0.023762376237623763,0.005940594059405941,0.008910891089108912,147,80,101,1,0.9,2,1,0.1801980198019802,12,2,0.6970297029702971,2.7783639211665525,0.0,0.8210196324143691,3.56,3.478333333333333,0.11166666666666666,136.34376666666668,0.1099009900990099,0.1485148514851485,0.2207920792079208,0.03613861386138614,0.20693069306930692,0.1,4,0.5984671052631578,0.574736842105263,0.2175,1.0,0.766578947368421,0.7432894736842105,0.7425,0.7125,0.6951315789473684,0.6675,0.6311842105263157,0.6067105263157895,0.5897368421052631,0.574736842105263,0.5625,0.5475,0.5368421052631579,0.5123684210526315,0.5025,0.495,0.4578947368421053,0.4073684210526313,0.2175,1.0,0.9251020408163266,0.7862755102040816,0.7472448979591837,0.7337755102040816,0.7336224489795918,0.7425,0.7371428571428572,0.7400510204081634,0.7247448979591837,0.7125,0.7125,0.7013265306122449,0.6935204081632653,0.6782142857142858,0.6675,0.6626020408163266,0.647295918367347,0.6319897959183673,0.6241836734693877,0.6088775510204082,0.6010714285714286,0.6209693877551021,0.5938775510204082,0.5850000000000001,0.57734693877551,0.5770408163265306,0.5625,0.5625,0.57,0.5608163265306123,0.5475,0.545204081632653,0.54,0.5325,0.5217857142857143,0.5139795918367346,0.5136734693877552,0.5058673469387754,0.5025,0.5025,0.495,0.48964285714285716,0.47617346938775507,0.45306122448979586,0.4550510204081632,0.43683673469387757,0.31484693877550984,0.24061224489795927,0.2175
IgJxh-fJTBU,transcripts,1ZY8bO1SH68W0rFOlZtQ92OjkOAllSzLg,1194.54,336,136000,0.0801980198019802,0.01782178217821782,0.039603960396039604,0.032673267326732675,0.021782178217821784,0.0,0.005940594059405941,0.019801980198019802,0.022772277227722775,0.025742574257425745,149,78,101,1,0.9,3,1,0.17524752475247524,7,0,0.7079207920792079,2.232304890739147,0.0,0.7375188280897623,4.352941176470588,3.977124183006536,0.10294117647058823,132.93326797385623,0.12326732673267328,0.10495049504950495,0.20693069306930695,0.05415841584158416,0.19504950495049506,0.1,5,0.7028947368421052,0.6852631578947368,0.5025,1.0,0.8980263157894737,0.6998684210526315,0.7117105263157895,0.81,0.7949999999999999,0.7681578947368422,0.75,0.7267105263157896,0.705,0.6852631578947368,0.6682894736842105,0.645,0.6343421052631579,0.63,0.6446052631578947,0.6209210526315789,0.5925,0.57,0.5025,1.0,0.9806632653061225,0.9137755102040817,0.8906632653061224,0.8537755102040816,0.7627040816326531,0.6111734693877552,0.6417857142857143,0.7568877551020409,0.8222448979591837,0.81,0.81,0.8025,0.795,0.7907142857142857,0.7812244897959184,0.7601020408163265,0.752295918367347,0.75,0.7441836734693877,0.7302551020408163,0.7210714285714286,0.713265306122449,0.7054591836734693,0.6976530612244899,0.69,0.6829591836734693,0.681734693877551,0.6739285714285714,0.6675,0.6583163265306123,0.645,0.642704081632653,0.6375,0.63,0.6332142857142857,0.63,0.63,0.6341326530612245,0.6538775510204081,0.6280102040816327,0.6225,0.6096428571428573,0.6,0.5925,0.5850000000000001,0.5709183673469388,0.5631122448979592,0.5406122448979592,0.5025
iKGmIRAfmCM,transcripts,18906j79Ku6APDOaNiVajL_qyPwcC-s8w,763.36,181,136000,0.087,0.057999999999999996,0.048,0.07400000000000001,0.06,0.009000000000000001,0.013999999999999999,0.105,0.005,0.012,118,69,100,1,0.9,2,1,0.223,2,2,0.6459999999999999,1.6096269841269841,0.0,0.9471428571428571,1.48,1.848,0.08833333333333333,138.46320000000003,0.154,0.059,0.212,0.0415,0.14800000000000002,0.0,4,0.7735526315789474,0.8025,0.54,1.0,0.8980263157894737,0.8585526315789473,0.8700000000000001,0.855,0.8526315789473684,0.7815789473684212,0.5873684210526317,0.6177631578947372,0.8147368421052632,0.8025,0.7807894736842105,0.7725,0.765,0.7551315789473684,0.7496052631578948,0.740921052631579,0.7239473684210527,0.7050000000000001,0.54,1.0,0.9977551020408163,0.9137755102040817,0.8915816326530612,0.8762755102040816,0.8609693877551021,0.8643367346938776,0.87,0.87,0.8625,0.855,0.855,0.855,0.8510204081632653,0.8432142857142857,0.827908163265306,0.6569387755102041,0.5810204081632653,0.5889795918367347,0.6365816326530613,0.6183673469387756,0.6910714285714282,0.8338775510204083,0.8179591836734694,0.8173469387755101,0.8098469387755103,0.8025,0.795,0.7864285714285714,0.78,0.78,0.7725,0.765,0.765,0.765,0.7542857142857142,0.7535204081632654,0.7536734693877551,0.7458673469387755,0.745561224489796,0.7425,0.7424999999999999,0.7349999999999999,0.7293367346938776,0.7215306122448979,0.7137244897959184,0.7059183673469388,0.6981122448979591,0.6903061224489795,0.54
iP_siVZjbzc,transcripts,1N7e_hJqcrich76vOJCTKZgyX1jVBVxjk,1122.72,190,136000,0.053,0.047,0.019,0.017,0.01,0.0,0.033,0.044000000000000004,0.006999999999999999,0.0,145,75,100,0,0.9,0,1,0.18,6,0,0.691,1.8201426024955436,0.0,0.9338235294117647,1.5294117647058822,2.2774509803921568,0.2124183006535948,138.02,0.18,0.0395,0.19949999999999998,0.0405,0.141,0.1,5,0.6605000000000001,0.6375,0.345,1.0,0.8060526315789474,0.8025,0.7740789473684211,0.7571052631578947,0.735,0.7125,0.6911842105263157,0.6682894736842105,0.645,0.6375,0.6232894736842106,0.615,0.615,0.5850000000000001,0.5774999999999999,0.555,0.54,0.525,0.345,1.0,0.934438775510204,0.8237755102040816,0.795,0.8037244897959184,0.8025,0.798826530612245,0.78,0.7725,0.7725,0.7619387755102041,0.75,0.7425,0.735,0.7232142857142857,0.7125,0.7076020408163265,0.6997959183673469,0.6919897959183674,0.6841836734693877,0.6675,0.6739285714285714,0.6599999999999999,0.6454591836734694,0.6376530612244897,0.6448469387755102,0.6375,0.63,0.6289285714285714,0.6225,0.6208163265306123,0.615,0.6075,0.6101020408163266,0.6091836734693878,0.5925,0.5850000000000001,0.5850000000000001,0.5774999999999999,0.5730612244897959,0.5652551020408163,0.5574489795918367,0.5496428571428572,0.5418367346938776,0.54,0.5262244897959184,0.525,0.5043367346938774,0.4731122448979592,0.345
jPVQgOI33V0,transcripts,1Yt_a0_L_hI1hbdmn733iklJMkG0OeWcn,1152.16,141,136000,0.07200000000000001,0.063,0.033,0.023,0.006999999999999999,0.0,0.003,0.066,0.008,0.0,145,84,100,0,0.9,0,1,0.16699999999999998,14,2,0.696,2.278566041801336,0.0,0.78306279776868,2.7254901960784315,2.2584967320261438,0.06045751633986928,138.04464052287582,0.16149999999999998,0.081,0.242,0.055,0.136,0.1,4,0.6767828947368421,0.66,0.3975,1.0,0.8285526315789473,0.8025,0.7740789473684211,0.7646052631578947,0.7401315789473685,0.7156578947368422,0.6986842105263158,0.6915789473684211,0.6702631578947369,0.66,0.645,0.6288157894736842,0.611842105263158,0.6075,0.6,0.5850000000000001,0.57,0.5439473684210525,0.3975,1.0,0.9491326530612245,0.8462755102040816,0.8175,0.81,0.8025,0.7875,0.7853571428571428,0.7725,0.765,0.765,0.7541326530612245,0.7463265306122449,0.7385204081632654,0.735,0.722908163265306,0.7125,0.7072959183673468,0.6994897959183674,0.6975,0.6913775510204081,0.7028571428571427,0.675765306122449,0.6679591836734694,0.675,0.66,0.6595408163265307,0.6525000000000001,0.645,0.6436224489795919,0.63,0.6280102040816327,0.6225,0.615,0.6075,0.6075,0.6075,0.6075,0.6033673469387755,0.6,0.6027551020408164,0.5874489795918367,0.5796428571428571,0.5718367346938775,0.57,0.5625,0.555,0.4986734693877549,0.4131122448979592,0.3975
