,brightness,sharpness,speaker_prob,face_screen_ratio,text_prob,motion_speed,angry,disgust,fear,happy,sad,surprise,neutral,cinematic,edit_pace,scene_novelty,screencast_prob,bumper_score,visual_entropy,rms,zcr,centroid,rolloff,music_rms,music_zcr,music_centroid,music_rolloff,vocal_rms,vocal_zcr,vocal_centroid,vocal_rolloff,speech_ratio,silence_stretch,music_only,frame,flow_mag_med,radial_med,radial_ratio,wps,viewer_address,question_density,filler_density,pitch_mean,pitch_std,voiced_frac,pause_rate,speech_rate_cv,beat_sync,beat_sync_ratio,is_ad,ad_segment_length,n_ad_segments,ad_density_pct,syntactic_depth,lexical_diversity,avg_word_length,speech_complexity,cultural_ref_density,sentiment_polarity,sentiment_intensity,hook_score,hook_has_question,hook_has_address,topic_shift,loudness_change,loudness_variance,time_pct,edit_pace_x_screencast,hook_score_x_time_pct,is_ad_x_viewer_address
zcr,0.07894736842105264,-0.14210526315789473,0.35717423359458356,0.45019749836368883,0.38245614035087716,0.5397104512547146,0.04475647644551292,0.2776805694336005,0.2764370603987563,0.39929797613153684,0.2220272262885249,0.2606406569473988,0.36595001328978216,0.2157894736842105,-0.2368421052631579,0.365554167355626,-0.5087719298245614,0.0894736842105263,-0.4350877192982456,-0.04912280701754386,1.0,0.8508771929824561,0.8070175438596491,-0.23630288647651335,0.1015516536923859,0.07030499101780563,0.07030499101780563,-0.13279831636696618,0.11131623577819226,0.09764582085806338,0.09178707160657958,-0.11522206861251477,0.3012320380383546,-0.05272874326335423,-0.06140350877192983,-0.27017543859649124,-0.5614035087719299,-0.13508771929824562,0.6614035087719298,0.07368421052631578,-0.17574719584405096,0.45438596491228067,,,,0.5701754385964912,0.30701754385964913,-0.15992994821808637,0.3989461345659957,-0.1398833703743779,-0.1666126768153418,0.10858967287396601,-0.1398833703743779,0.09298245614035087,-0.015789473684210527,-0.25263157894736843,-0.0017543859649122807,-0.4280701754385965,-0.03333333333333333,-0.028070175438596492,-0.17120287546525048,-0.28180093098831727,0.1414213562373095,0.1,0.3017543859649123,0.4,0.043033148291193514,-0.39122807017543854,-0.1789473684210526,-0.02411131164323515
centroid,-0.15438596491228068,-0.27543859649122804,0.05265467817119167,0.15094341075741613,0.31578947368421056,0.303641977453872,-0.24396667552652143,0.05272415875321528,0.03334796284175473,0.09302326476910529,-0.022817027207516393,-0.01404124751231778,0.05265467817119167,0.1,-0.2771929824561403,0.265378265724517,-0.443859649122807,0.11228070175438597,-0.5719298245614035,-0.02631578947368421,0.8508771929824561,1.0,0.9842105263157893,-0.11131623577819226,0.1757624775445141,0.14842164770425634,0.14842164770425634,-0.04296416117754788,0.197244558133288,0.18747997604748168,0.1855270596303204,0.0058587492514838024,0.3442651863295481,0.04101124476038662,0.20175438596491227,-0.13157894736842105,-0.4122807017543859,-0.09473684210526316,0.687719298245614,0.12982456140350876,-0.07029887833762039,0.5368421052631579,,,,0.6912280701754386,0.4350877192982456,-0.23374377047258776,0.27240815355827896,-0.2717479488164666,-0.27531185634192845,-0.10578131926515653,-0.2717479488164666,0.06491228070175438,-0.10701754385964912,-0.4140350877192982,-0.11929824561403508,-0.34912280701754383,0.15438596491228068,0.06666666666666667,-0.15188767925891455,-0.06262242910851495,0.1649915822768611,0.1736842105263158,0.31578947368421056,0.419298245614035,-0.2151657414559676,-0.43684210526315786,-0.15614035087719297,-0.05378677212721687
rolloff,-0.23157894736842102,-0.29473684210526313,-0.04914436629311223,0.036858274719834175,0.3456140350877193,0.1790259057820517,-0.32996931653946787,-0.02636207937660764,-0.07371654943966835,-0.010530935634238335,-0.12988153948893946,-0.11935060385470113,-0.06494076974446973,0.08421052631578947,-0.3315789473684211,0.21265410697130166,-0.4122807017543859,0.0894736842105263,-0.5912280701754385,0.02456140350877193,0.8070175438596491,0.9842105263157893,1.0,-0.13475123278412746,0.12303373428115986,0.09178707160657958,0.09178707160657958,-0.0956929044409021,0.16599789545870774,0.1542803969557401,0.15232748053857886,-0.04686999401187042,0.3442651863295481,0.015623331337290141,0.243859649122807,-0.05964912280701754,-0.3877192982456141,-0.12456140350877193,0.6508771929824562,0.16315789473684209,-0.028119551335048152,0.5035087719298245,,,,0.6912280701754386,0.45964912280701753,-0.28822540118424356,0.24253113026479028,-0.2824396713928522,-0.27531185634192845,-0.13012038387483857,-0.2824396713928522,0.02280701754385965,-0.17719298245614035,-0.4350877192982456,-0.1456140350877193,-0.27368421052631575,0.09824561403508772,0.07543859649122807,-0.08516245600066306,0.03131121455425748,0.11785113019775792,0.24035087719298245,0.3649122807017544,0.46140350877192987,-0.2581988897471611,-0.47543859649122805,-0.0894736842105263,-0.06120563724821229
music_rms,0.1933387252989655,0.06054040893199929,0.19342357881426378,0.14457924072985373,-0.017576247754451407,0.03321414989739883,0.08010471445843247,0.1975915145283183,0.17583961710387616,0.19733112586101656,0.2500830109921794,0.09964244969219649,0.17388584358049972,0.22458538797354574,0.32613704166593166,0.2875836894620078,-0.039058328343225354,-0.2773141312369,0.38081870134644713,-0.2148208058877394,-0.23630288647651337,-0.11131623577819223,-0.13475123278412746,1.0,0.8565217391304348,0.8521739130434781,0.8521739130434781,0.9565217391304348,0.8717391304347827,0.867391304347826,0.8565217391304348,0.8652173913043478,0.09580576162920817,0.8760869565217393,-0.19138580888180418,-0.13670414920128873,0.22458538797354574,0.07421082385212817,-0.10155165369238592,-0.42573577894115633,-0.09781758144966252,0.05077582684619296,,,,-0.02343499700593521,0.15818622979006267,0.3227980187838863,-0.19954786615731154,-0.07438514444924732,-0.139844071564585,0.1250461409867086,-0.07438514444924732,-0.23044413722502957,-0.06054040893199929,0.22458538797354574,0.08592832235509576,-0.039058328343225354,-0.031246662674580275,-0.43159452819264005,0.026387528747807507,0.17427232709116447,0.07871246517492031,-0.037105411926064084,-0.1542803969557401,-0.15232748053857886,0.19161152325841635,0.25387913423096475,0.02538791342309648,-0.04129200695076671
music_zcr,0.13475123278412746,-0.10350457010954717,0.3458179136376231,0.2598518786090614,-0.0058587492514838024,0.24812923746880303,0.15630188187011215,0.34431788670281205,0.3165113107869771,0.3262801784038591,0.4024773458155388,0.20319244643114578,0.2852509344129547,0.07421082385212817,0.27340829840257747,0.3638814029927445,-0.19138580888180418,-0.1503745641214176,0.11522206861251479,-0.31246662674580283,0.10155165369238592,0.17576247754451407,0.12303373428115985,0.8565217391304348,1.0,0.9956521739130435,0.9956521739130435,0.9152173913043479,0.9543478260869567,0.9434782608695652,0.9478260869565218,0.8978260869565217,0.43112592733143673,0.9195652173913045,-0.09959873727522464,-0.14842164770425634,0.14060998203561126,-0.07030499101780563,0.18357414321315915,-0.12693956711548238,-0.029345274434898757,0.3534778715061894,,,,0.2499733013966422,0.32808995808309294,0.2856273378330146,-0.08412312004670977,0.09521298489503659,0.029754057779698934,0.362633808861455,0.09521298489503659,-0.13670414920128873,-0.08202248952077323,0.09764582085806336,0.14256289845277254,-0.2870787133227063,0.15232748053857886,-0.2109149730534169,-0.028342160506904357,-0.0348544654182329,0.23613739552476096,0.09959873727522464,-0.18747997604748168,-0.07811665668645071,0.19161152325841635,0.09959873727522464,-0.02538791342309648,0.1692972284981435
music_centroid,0.12889248353264365,-0.07811665668645071,0.34386414011424665,0.25789810508568506,-0.01367041492012887,0.26375942565581423,0.16802452301037055,0.3599686997347581,0.3282339519272355,0.32041885783372986,0.40638489286229157,0.21491508757140418,0.2754820667960726,0.07030499101780563,0.2812199640712225,0.32084166715489304,-0.14842164770425634,-0.12693956711548238,0.0898341551894183,-0.3085607939114802,0.07030499101780563,0.14842164770425634,0.09178707160657958,0.8521739130434781,0.9956521739130435,1.0,1.0,0.9217391304347826,0.9347826086956523,0.9282608695652174,0.9391304347826088,0.9021739130434784,0.43112592733143673,0.932608695652174,-0.08788123877225704,-0.13670414920128873,0.18162122679599785,-0.06639915818348309,0.1933387252989655,-0.11912790144683733,0.007825406515973,0.3632424535919957,,,,0.24216163572799715,0.30660787749431895,0.2856273378330146,-0.11151204285261526,0.0892621733390968,0.025786850075739078,0.362633808861455,0.0892621733390968,-0.1249866506983211,-0.1074104029438697,0.07225790743496689,0.14646873128709503,-0.3046549610771577,0.19529164171612673,-0.16599789545870774,-0.027364844627355927,-0.0348544654182329,0.23613739552476096,0.10545748652670844,-0.18162122679599785,-0.07030499101780563,0.19161152325841635,0.10936331936103096,-0.02343499700593521,0.15071582537029846
music_rolloff,0.12889248353264365,-0.07811665668645071,0.34386414011424665,0.25789810508568506,-0.01367041492012887,0.26375942565581423,0.16802452301037055,0.3599686997347581,0.3282339519272355,0.32041885783372986,0.40638489286229157,0.21491508757140418,0.2754820667960726,0.07030499101780563,0.2812199640712225,0.32084166715489304,-0.14842164770425634,-0.12693956711548238,0.0898341551894183,-0.3085607939114802,0.07030499101780563,0.14842164770425634,0.09178707160657958,0.8521739130434781,0.9956521739130435,1.0,1.0,0.9217391304347826,0.9347826086956523,0.9282608695652174,0.9391304347826088,0.9021739130434784,0.43112592733143673,0.932608695652174,-0.08788123877225704,-0.13670414920128873,0.18162122679599785,-0.06639915818348309,0.1933387252989655,-0.11912790144683733,0.007825406515973,0.3632424535919957,,,,0.24216163572799715,0.30660787749431895,0.2856273378330146,-0.11151204285261526,0.0892621733390968,0.025786850075739078,0.362633808861455,0.0892621733390968,-0.1249866506983211,-0.1074104029438697,0.07225790743496689,0.14646873128709503,-0.3046549610771577,0.19529164171612673,-0.16599789545870774,-0.027364844627355927,-0.0348544654182329,0.23613739552476096,0.10545748652670844,-0.18162122679599785,-0.07030499101780563,0.19161152325841635,0.10936331936103096,-0.02343499700593521,0.15071582537029846
vocal_rms,0.2519262178138035,0.05468165968051548,0.3282339519272355,0.27743584031944907,0.02538791342309648,0.19342357881426378,0.16020942891686493,0.27780193131704156,0.29306602850646024,0.3380028195441175,0.38293961058177467,0.20514621995452217,0.2969735755532131,0.2148208058877394,0.24411455214515843,0.22693678896321706,-0.06444624176632183,-0.1796683103788366,0.2831728804883838,-0.15232748053857886,-0.13279831636696618,-0.04296416117754788,-0.09569290444090209,0.9565217391304348,0.9152173913043479,0.9217391304347826,0.9217391304347826,1.0,0.867391304347826,0.8608695652173914,0.8565217391304348,0.8891304347826088,0.09580576162920817,0.8956521739130435,-0.2187266387220619,-0.17380956112735277,0.13865706561845,0.11131623577819223,0.02148208058877394,-0.31441954316296405,-0.11151204285261526,0.19138580888180418,,,,0.056634576097676755,0.18357414321315915,0.2523693601401293,-0.219111382447244,-0.012893425037869539,-0.08628676756112691,0.25113433314830647,-0.012893425037869539,-0.2109149730534169,-0.029293746257419012,0.17576247754451407,0.17771539396167532,-0.17380956112735277,0.035152495508902815,-0.33394870733457677,0.008795842915935836,0.0697089308364658,0.15742493034984062,-0.02538791342309648,-0.08788123877225704,-0.06639915818348309,0.19161152325841635,0.14451581486993378,0.007811665668645069,0.026839804517998358
vocal_zcr,0.1503745641214176,-0.12303373428115985,0.2969735755532131,0.21296131404802782,-0.01367041492012887,0.1269952790194661,0.08791980855193808,0.3345361285578458,0.2207764081415334,0.2793896138428254,0.32432640488048264,0.14067169368310095,0.24812923746880303,0.13670414920128873,0.26559663273393236,0.38148856765368383,-0.20115039096761056,-0.22263247155638446,0.23630288647651337,-0.38863036701509224,0.11131623577819223,0.197244558133288,0.16599789545870774,0.8717391304347827,0.9543478260869567,0.9347826086956523,0.9347826086956523,0.867391304347826,1.0,0.9956521739130435,0.9891304347826086,0.8913043478260869,0.3832230465168327,0.9130434782608695,-0.09959873727522464,-0.2167737223049007,0.11522206861251479,-0.07225790743496689,0.07811665668645071,-0.20505622380193306,-0.062603252127784,0.25973788348244853,,,,0.2499733013966422,0.3495720386718669,0.2562820633981158,-0.09781758144966252,0.0049590096299498235,-0.05058189822548819,0.2646809984218666,0.0049590096299498235,-0.15623331337290142,-0.09373998802374084,0.16013914620722394,0.09959873727522464,-0.2284912208078683,0.08202248952077323,-0.3671482864263183,-0.04788847809787287,0.0,0.20989990713312084,0.07811665668645071,-0.20700914021909433,-0.13865706561845,0.19161152325841635,0.11717498502967605,-0.04882291042903168,0.09290701563922509
vocal_centroid,0.13279831636696618,-0.11326915219535351,0.29306602850646024,0.2070999934778986,-0.02538791342309648,0.1348103731129717,0.09573490264544367,0.3580123481057649,0.2266377287116626,0.27352829327269623,0.33018772545061187,0.14653301425323012,0.24812923746880303,0.11912790144683733,0.29293746257419007,0.35214329321878507,-0.14842164770425634,-0.20115039096761056,0.24802038497948098,-0.4081595311867049,0.09764582085806336,0.18747997604748168,0.1542803969557401,0.867391304347826,0.9434782608695652,0.9282608695652174,0.9282608695652174,0.8608695652173914,0.9956521739130435,1.0,0.9956521739130435,0.8913043478260869,0.3832230465168327,0.9217391304347826,-0.07421082385212817,-0.197244558133288,0.14842164770425634,-0.07421082385212817,0.07811665668645071,-0.20310330738477184,-0.03325797769288526,0.2636437163167711,,,,0.24020871931083593,0.32808995808309294,0.2738892280590551,-0.109555691223622,0.0009918019259899644,-0.052565502077468115,0.25113433314830647,0.0009918019259899644,-0.13865706561845,-0.12889248353264365,0.13475123278412746,0.09569290444090209,-0.24216163572799715,0.11912790144683733,-0.34761912225470554,-0.03616068754329176,0.0,0.20989990713312084,0.07030499101780563,-0.2148208058877394,-0.14842164770425634,0.19161152325841635,0.15232748053857886,-0.037105411926064084,0.08671321459661008
vocal_rolloff,0.11522206861251479,-0.11131623577819223,0.28329716088957824,0.19537735233764017,-0.02343499700593521,0.14067169368310095,0.09964244969219649,0.3697504578797243,0.2266377287116626,0.2559443315623086,0.32041885783372986,0.15044056129998293,0.21882263461815696,0.11131623577819223,0.30270204465999645,0.3267107220418728,-0.1249866506983211,-0.18943289246464295,0.20115039096761056,-0.4179241132725112,0.09178707160657958,0.1855270596303204,0.15232748053857886,0.8565217391304348,0.9478260869565218,0.9391304347826088,0.9391304347826088,0.8565217391304348,0.9891304347826086,0.9956521739130435,1.0,0.8891304347826088,0.43112592733143673,0.9391304347826088,-0.06054040893199929,-0.18747997604748168,0.19529164171612673,-0.08592832235509576,0.09959873727522464,-0.18162122679599785,0.015650813031946,0.2773141312369,,,,0.2616907998996098,0.33590162375173804,0.2758455796880483,-0.11933744936858828,0.0009918019259899644,-0.04859829437350825,0.2646809984218666,0.0009918019259899644,-0.13670414920128873,-0.17185664471019152,0.10155165369238592,0.09569290444090209,-0.26559663273393236,0.16404497904154647,-0.2968432954085127,-0.04593384633877603,0.0,0.20989990713312084,0.09959873727522464,-0.2148208058877394,-0.13279831636696618,0.19161152325841635,0.15232748053857886,-0.04491707759470915,0.07226101216384173
speech_ratio,0.17380956112735277,0.029293746257419012,0.2305452757584154,0.15044056129998293,-0.2187266387220619,0.09768867616882008,0.04298301751428083,0.30910355738093354,0.20514621995452217,0.2012386729077694,0.28329716088957824,0.09964244969219649,0.21882263461815696,0.1542803969557401,0.20310330738477184,0.2680201731720753,-0.1542803969557401,-0.17771539396167532,0.19919747455044928,-0.42573577894115633,-0.11522206861251479,0.0058587492514838024,-0.04686999401187042,0.8652173913043478,0.8978260869565217,0.9021739130434784,0.9021739130434784,0.8891304347826088,0.8913043478260869,0.8913043478260869,0.8891304347826088,1.0,0.19161152325841635,0.8913043478260869,-0.033199579091741545,-0.2773141312369,0.1933387252989655,-0.07616374026928943,-0.011717498502967605,-0.27536121481973874,0.005869054886979751,0.2577849670652873,,,,0.11912790144683733,0.20115039096761056,0.1584644819484533,-0.2856273378330146,-0.12099983497077567,-0.17058993127027391,0.09691075926469916,-0.12099983497077567,-0.009764582085806339,0.06639915818348309,0.23630288647651337,0.0039058328343225344,-0.1855270596303204,0.15818622979006267,-0.3319957909174155,-0.08600379740026148,-0.0697089308364658,0.262374883916401,0.02343499700593521,-0.2499733013966422,-0.2636437163167711,0.19161152325841635,0.10936331936103096,-0.0898341551894183,-0.022710603822921685
silence_stretch,-0.38729833462074165,-0.34426518632954817,-0.043052034905353274,-0.12915610471605982,-0.04303314829119352,0.12915610471605982,0.043052034905353274,0.1293265329028659,0.08610406981070655,-0.12915610471605982,0.043052034905353274,0.0,-0.1722081396214131,-0.38729833462074165,0.38729833462074165,0.3448707544076424,-0.08606629658238704,0.0,-0.38729833462074165,-0.38729833462074165,0.3012320380383546,0.34426518632954817,0.34426518632954817,0.09580576162920817,0.43112592733143673,0.43112592733143673,0.43112592733143673,0.09580576162920817,0.3832230465168327,0.3832230465168327,0.43112592733143673,0.19161152325841635,0.9999999999999998,0.33532016570222856,0.2581988897471611,0.2581988897471611,0.38729833462074165,-0.38729833462074165,0.38729833462074165,0.3012320380383546,0.3879795987085977,0.34426518632954817,,,,0.38729833462074165,0.34426518632954817,0.3879795987085977,0.30176191010668707,0.3059654912734047,0.3059654912734047,0.32146711082333645,0.3059654912734047,0.04303314829119352,-0.38729833462074165,-0.3012320380383546,-0.08606629658238704,-0.2581988897471611,0.38729833462074165,0.38729833462074165,-0.02153547320426498,-0.08084520834544433,0.12171612389003691,0.34426518632954817,-0.3012320380383546,0.0,0.055555555555555546,0.17213259316477408,0.0,0.31845898009689927
music_only,0.17185664471019152,0.07225790743496689,0.306742443170095,0.2110075405246514,-0.011717498502967605,0.15239433482335935,0.14848678777660654,0.4499608746684476,0.27743584031944907,0.27352829327269623,0.3262801784038591,0.2012386729077694,0.2207764081415334,0.2109149730534169,0.2812199640712225,0.2288931405922103,-0.037105411926064084,-0.16013914620722394,0.1855270596303204,-0.3417603730032218,-0.05272874326335422,0.04101124476038662,0.015623331337290138,0.8760869565217393,0.9195652173913045,0.932608695652174,0.932608695652174,0.8956521739130435,0.9130434782608695,0.9217391304347826,0.9391304347826088,0.8913043478260869,0.33532016570222856,1.0,-0.06444624176632183,-0.16795081187586902,0.25973788348244853,-0.11131623577819223,0.08592832235509576,-0.19138580888180418,0.0,0.2284912208078683,,,,0.14842164770425634,0.20310330738477184,0.25432571176912255,-0.2093296243022778,-0.038680275113608616,-0.08033595600518713,0.26676510077164506,-0.038680275113608616,-0.12693956711548238,-0.20115039096761056,0.11131623577819223,0.1503745641214176,-0.2284912208078683,0.21286788947057816,-0.22067955513922324,0.002931947638645278,0.1394178616729316,0.10494995356656042,0.10545748652670844,-0.16599789545870774,-0.11717498502967605,0.19161152325841635,0.15623331337290142,0.0039058328343225344,-0.04129200695076671
frame,-0.8,-0.2070175438596491,-0.38086883877161987,-0.43352351694281144,-0.10701754385964912,-0.1720052820258928,-0.15971919045261476,-0.06502646246229885,-0.2264151161361242,-0.4142168016133745,-0.059675301927350564,-0.4265028931866526,-0.35454149968602394,-0.2368421052631579,0.15964912280701754,-0.05096668679477478,0.21403508771929824,0.057894736842105256,-0.34210526315789475,-0.15087719298245614,-0.06140350877192983,0.20175438596491227,0.243859649122807,-0.1913858088818042,-0.09959873727522463,-0.08788123877225705,-0.08788123877225705,-0.21872663872206194,-0.09959873727522463,-0.07421082385212817,-0.06054040893199929,-0.033199579091741545,0.2581988897471611,-0.06444624176632183,1.0,0.40350877192982454,0.31578947368421056,-0.22280701754385965,0.1719298245614035,0.2070175438596491,0.4200357980672817,0.02631578947368421,,,,0.23157894736842102,0.24736842105263157,0.03514943916881019,-0.09666095771422803,0.09711648006883561,0.1755224456289965,-0.19377639900785312,0.09711648006883561,-0.2157894736842105,-0.10701754385964912,-0.015789473684210527,-0.07719298245614034,0.21052631578947367,0.3578947368421052,0.46842105263157896,-0.1413521176918222,0.15655607277128736,-0.44783429475148007,0.5842105263157895,-0.2421052631578947,-0.18596491228070175,-0.3012320380383546,0.12631578947368421,-0.13508771929824562,0.11128297681493145
flow_mag_med,-0.6736842105263158,-0.3736842105263158,-0.5476086529803934,-0.6020184870906248,-0.019298245614035085,-0.2808249502463556,-0.27731463836827613,-0.4305806298179249,-0.3773585268935404,-0.5458534970413538,-0.3317244724785076,-0.5037297545044003,-0.49144366293112235,-0.6228070175438596,0.12631578947368421,-0.22671388263882572,0.40350877192982454,0.19824561403508772,-0.13859649122807016,0.32631578947368417,-0.27017543859649124,-0.13157894736842105,-0.05964912280701754,-0.13670414920128873,-0.14842164770425634,-0.13670414920128873,-0.13670414920128873,-0.1738095611273528,-0.21677372230490066,-0.197244558133288,-0.18747997604748168,-0.27731413123689996,0.2581988897471611,-0.167950811875869,0.40350877192982454,1.0,0.5350877192982456,-0.019298245614035085,0.09649122807017543,0.5280701754385965,0.47275995682049704,0.18596491228070175,,,,-0.04736842105263158,0.04035087719298246,0.23022882655570676,0.17223225192716993,0.4722177471236961,0.45083430197092494,0.1834791024422184,0.4722177471236961,-0.11228070175438597,-0.44912280701754387,-0.5017543859649122,0.014035087719298246,0.26666666666666666,0.12280701754385966,0.6210526315789473,0.6014049727881875,0.4070457892053471,-0.023570226039551584,0.2824561403508772,0.09824561403508772,0.2175438596491228,-0.3872983346207417,0.12280701754385966,0.6192982456140351,0.4432771909794769
radial_med,-0.3578947368421052,-0.06140350877192983,-0.4572181221198477,-0.5098728002910394,-0.23333333333333334,-0.27994737227683575,-0.12373849370230043,-0.08963106988046597,-0.3378675182651466,-0.5362001393766352,-0.2922334638501138,-0.372970637045941,-0.48881092902256273,-0.2508771929824561,0.5017543859649122,-0.08611612596358496,0.4964912280701754,0.08070175438596491,0.04736842105263158,-0.29298245614035084,-0.5614035087719299,-0.4122807017543859,-0.3877192982456141,0.22458538797354574,0.14060998203561126,0.18162122679599788,0.18162122679599788,0.13865706561844998,0.11522206861251477,0.14842164770425634,0.19529164171612676,0.1933387252989655,0.3872983346207417,0.2597378834824486,0.31578947368421056,0.5350877192982456,1.0,0.03333333333333333,-0.19824561403508772,0.1701754385964912,0.555361138867201,-0.0824561403508772,,,,-0.1105263157894737,-0.07192982456140351,0.4780323726958186,-0.11423567729863311,0.2646201337655429,0.2539284111891573,0.027147418218491502,0.2646201337655429,-0.02982456140350877,-0.30701754385964913,-0.2,-0.16842105263157894,0.1087719298245614,0.4859649122807017,0.356140350877193,0.04916595397976424,0.2191785018798023,-0.07071067811865475,0.15614035087719297,-0.4070175438596491,-0.3175438596491228,-0.08606629658238703,0.4719298245614035,0.07368421052631578,0.04636790700622144
radial_ratio,0.20350877192982456,-0.007017543859649123,-0.03773585268935403,0.0587977239578307,0.13859649122807016,0.11671786994614154,-0.09565599867766487,-0.39367371869067413,-0.09390084273862516,0.002632733908559584,-0.09741115461670459,-0.11671786994614154,-0.016673981420877365,0.10526315789473684,-0.08771929824561404,-0.0738138222545014,0.015789473684210527,-0.06842105263157894,0.2912280701754386,0.28596491228070176,-0.13508771929824562,-0.09473684210526316,-0.12456140350877193,0.07421082385212817,-0.07030499101780563,-0.06639915818348309,-0.06639915818348309,0.11131623577819226,-0.07225790743496689,-0.07421082385212817,-0.08592832235509576,-0.07616374026928943,-0.3872983346207417,-0.11131623577819226,-0.22280701754385965,-0.019298245614035085,0.03333333333333333,1.0,-0.28947368421052627,-0.02456140350877193,-0.2776805694336005,-0.3017543859649123,,,,0.12280701754385966,-0.09649122807017543,0.05448163071165579,0.059754046586977326,0.019601491390040214,-0.026729306440963926,-0.01778623952245995,0.019601491390040214,-0.0912280701754386,0.3596491228070175,-0.04385964912280702,-0.03333333333333333,-0.29298245614035084,-0.2263157894736842,-0.028070175438596492,-0.09833190795952848,-0.03131121455425748,0.0,-0.3385964912280702,0.0912280701754386,0.06842105263157894,-0.08606629658238703,-0.007017543859649123,-0.09298245614035087,-0.03338489304447944
wps,-0.18070175438596495,-0.1719298245614035,0.16498465826973394,0.240456363648442,0.1087719298245614,0.5177710020167182,0.017551559390397226,0.2390161863479093,0.23870120770940226,0.20008777705052838,0.15620887857453528,0.18604652953821058,0.15620887857453528,0.05263157894736842,-0.005263157894736842,0.21089663501286113,-0.30000000000000004,0.12982456140350876,-0.6473684210526316,-0.04912280701754386,0.6614035087719298,0.687719298245614,0.6508771929824562,-0.1015516536923859,0.18357414321315915,0.1933387252989655,0.1933387252989655,0.02148208058877394,0.07811665668645071,0.07811665668645071,0.09959873727522463,-0.011717498502967605,0.3872983346207417,0.08592832235509576,0.1719298245614035,0.09649122807017543,-0.19824561403508772,-0.28947368421052627,1.0,0.22807017543859648,0.17223225192716993,0.7315789473684211,,,,0.6245614035087719,0.4982456140350877,0.024604607418167133,0.37609899910626904,-0.20046979830722947,-0.20581565959542225,-0.0046805893480157765,-0.20046979830722947,-0.08771929824561404,-0.3666666666666667,-0.49473684210526314,0.15789473684210528,-0.40877192982456134,0.27017543859649124,0.356140350877193,0.017559269278487232,0.09393364366277243,0.09428090415820634,0.39824561403508774,0.28771929824561404,0.4473684210526316,-0.3012320380383546,-0.20175438596491227,0.021052631578947368,-0.09088109773219401
viewer_address,-0.22280701754385965,-0.5087719298245614,-0.13339185136701892,-0.22114964831900505,-0.18947368421052632,-0.047389210354072515,-0.07371654943966835,-0.17926213976093194,-0.1404124751231778,-0.17025012608685308,-0.14918825481837641,-0.13865731918413807,-0.1720052820258928,-0.5614035087719299,-0.21403508771929824,-0.2583483778907549,0.06491228070175438,0.4912280701754386,-0.2421052631578947,0.2,0.07368421052631578,0.12982456140350876,0.16315789473684209,-0.4257357789411563,-0.12693956711548238,-0.11912790144683733,-0.11912790144683733,-0.31441954316296405,-0.2050562238019331,-0.2031033073847718,-0.18162122679599788,-0.2753612148197387,0.3012320380383546,-0.1913858088818042,0.2070175438596491,0.5280701754385965,0.1701754385964912,-0.02456140350877193,0.22807017543859648,1.0,0.24956101809855236,0.44912280701754387,,,,0.3385964912280702,0.23157894736842102,-0.11599314925707362,0.11950809317395465,0.46954481647959967,0.49805607668329455,0.3604053797972148,0.46954481647959967,0.07192982456140351,-0.19824561403508772,-0.5368421052631579,0.20526315789473687,-0.08070175438596491,0.3578947368421052,0.7175438596491229,0.32484648165201374,0.09393364366277243,0.282842712474619,0.18947368421052632,0.08771929824561404,0.21929824561403505,-0.3872983346207417,-0.3017543859649123,0.3368421052631579,0.4340036095782327
question_density,-0.6133577134957379,-0.33743461602057784,-0.4149454157237402,-0.4817586606284102,-0.10544831750643056,-0.3340662245233501,-0.19516500485311505,-0.22359154929577468,-0.3340662245233501,-0.48527514720234016,-0.24615406017510008,-0.37802230669747516,-0.5292312293764652,-0.34797944777122086,-0.0017574719584405095,-0.34154929577464793,0.29174034510112457,0.23374377047258776,-0.4956070922802237,0.06326899050385834,-0.17574719584405096,-0.07029887833762039,-0.028119551335048152,-0.09781758144966252,-0.029345274434898753,0.007825406515973,0.007825406515973,-0.11151204285261528,-0.062603252127784,-0.03325797769288526,0.015650813031946,0.005869054886979751,0.38797959870859766,0.0,0.42003579806728175,0.47275995682049704,0.555361138867201,-0.2776805694336005,0.17223225192716993,0.24956101809855236,1.0,0.3884013028153526,,,,0.28646792922580305,0.39894613456599565,-0.11795774647887325,-0.13556338028169015,-0.04373466208739694,-0.024098691354279948,-0.12847373872006998,-0.04373466208739694,-0.23550124243102827,-0.65553704049831,-0.39894613456599565,-0.12478050904927618,0.0913885418389065,0.28646792922580305,0.4270656859010439,0.1917327038831922,0.06273258298275693,0.11805843225805622,0.55184619495032,0.16871730801028892,0.28119551335048154,-0.3017619101066871,-0.04217932700257223,0.19859433130377757,-0.05202340518027128
